region,window,metric,metric_label,unit,n_winters,all_winters,n_nino,mean_nino,n_nina,mean_nina,n_neutral,mean_neutral,nino_minus_all,nina_minus_all,nino_minus_nina,pct_change_nino,pct_change_nina
Blues & Wallowas (Anthony Lakes),Holidays,new_snow_in_total,Total new snow in the window,in,48,20.310278336929226,16,18.355965534697567,16,22.55269355073402,16,20.022175925356095,-1.9543128022316587,2.2424152138047937,-4.196728016036452,-9.622284686656526,11.040790168431691
Blues & Wallowas (Anthony Lakes),Holidays,days_with_base_per_window,Days with a skiable base,days,48,2.7792285930615512,16,2.066414470116065,16,3.1011411664867996,16,3.1701301425817885,-0.7128141229454861,0.32191257342524837,-1.0347266963707344,-25.64791268789668,11.582803020554524
Blues & Wallowas (Anthony Lakes),Holidays,mean_swe_in,Average base (snow water equivalent),in,48,6.034840049828873,16,5.561747806858931,16,6.394849389453144,16,6.147922953174539,-0.47309224296994135,0.3600093396242716,-0.833101582594213,-7.8393501578116656,5.965515848833148
Blues & Wallowas (Anthony Lakes),Holidays,mean_depth_in,Average base (snow depth),in,28,24.274284937851185,9,21.456192299640357,12,25.572833189014542,7,25.67146418498504,-2.8180926382108282,1.298548251163357,-4.116640889374185,-11.609374469426873,5.3494809609757645
Blues & Wallowas (Anthony Lakes),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,0.8432887743644669,16,0.6335131071735078,16,0.8736151642591052,16,1.0227380516607871,-0.20977566719095908,0.030326389894638317,-0.2401020570855974,-24.875899403386892,3.5962046236763188
Blues & Wallowas (Anthony Lakes),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,8.225903017146388,16,8.145615242871246,16,8.228354905740398,16,8.303738902827517,-0.080287774275142,0.002451888594009688,-0.08273966286915169,-0.9760359939545492,0.02980692319006044
Blues & Wallowas (Anthony Lakes),Midwinter,new_snow_in_total,Total new snow in the window,in,48,47.694846080692464,16,45.96686385580594,16,48.72904117916534,16,48.38863320710611,-1.7279822248865244,1.0341950984728783,-2.7621773233594027,-3.6229957047414305,2.168358184285104
Blues & Wallowas (Anthony Lakes),Midwinter,days_with_base_per_window,Days with a skiable base,days,48,27.369872266797362,16,24.25136580909871,16,30.226802163514254,16,27.631448827779124,-3.1185064576986505,2.856929896716892,-5.975436354415542,-11.393938661093932,10.438228826455502
Blues & Wallowas (Anthony Lakes),Midwinter,mean_swe_in,Average base (snow water equivalent),in,48,10.747554844479,16,10.045675335521977,16,11.409313762266255,16,10.787675435648772,-0.7018795089570222,0.6617589177872549,-1.3636384267442772,-6.530597136869475,6.1572974259089195
Blues & Wallowas (Anthony Lakes),Midwinter,mean_depth_in,Average base (snow depth),in,28,37.521147147418176,9,33.85934318952067,12,39.66545768492507,7,38.553219886131735,-3.6618039578975043,2.1443105375068967,-5.806114495404401,-9.75930704759775,5.714938642686052
Blues & Wallowas (Anthony Lakes),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,0.3826790819923201,16,0.31303441787150516,16,0.4722060139980538,16,0.36279681410740144,-0.06964466412081494,0.0895269320057337,-0.15917159612654863,-18.19923465851019,23.39478069708822
Blues & Wallowas (Anthony Lakes),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,5.203645448141457,16,4.843233126593647,16,6.147694187093467,16,4.620009030737254,-0.3604123215478099,0.9440487389520102,-1.3044610604998201,-6.926150621513527,18.142064988097687
Blues & Wallowas (Anthony Lakes),Spring,new_snow_in_total,Total new snow in the window,in,48,29.809688727207703,16,27.209030470733907,16,36.047538000174015,16,26.172497710715184,-2.600658256473796,6.2378492729663115,-8.838507529440108,-8.72420467141658,20.92557668095656
Blues & Wallowas (Anthony Lakes),Spring,days_with_base_per_window,Days with a skiable base,days,48,32.75339907232074,16,29.28625323264518,16,36.393587980748244,16,32.5803560035688,-3.4671458396755597,3.640188908427504,-7.107334748103064,-10.585606190123874,11.11392713895077
Blues & Wallowas (Anthony Lakes),Spring,mean_swe_in,Average base (snow water equivalent),in,48,14.419676862518836,16,13.005773997934307,16,15.996644215259703,16,14.256612374362497,-1.4139028645845286,1.5769673527408674,-2.990870217325396,-9.805371355163278,10.936218389469527
Blues & Wallowas (Anthony Lakes),Spring,mean_depth_in,Average base (snow depth),in,28,41.36865906170424,9,35.486732129218026,12,47.026344659145956,7,39.232246950715,-5.881926932486216,5.657685597441713,-11.539612529927929,-14.218316633645077,13.676260545459982
Bridger/Gallatin/Madison (Big Sky),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,60,0.8462446911707322,20,0.6975530604351247,22,1.102280748843962,18,0.6985246548319038,-0.14869163073560754,0.2560360576732299,-0.40472768840883744,-17.570760831586547,30.255558509799137
Bridger/Gallatin/Madison (Big Sky),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,60,6.379465099996549,20,5.485400816442485,22,7.344621978534989,18,6.193233674620752,-0.8940642835540649,0.9651568785384397,-1.8592211620925045,-14.014721760207584,15.129119188048568
Bridger/Gallatin/Madison (Big Sky),Early season,new_snow_in_total,Total new snow in the window,in,60,41.856355417250704,20,36.966330278224405,22,47.63740726217868,18,40.22398665014572,-4.890025139026299,5.781051844927973,-10.671076983954272,-11.682873700491662,13.81164649262646
Bridger/Gallatin/Madison (Big Sky),Early season,days_with_base_per_window,Days with a skiable base,days,60,1.12414225708027,20,0.5503392189088822,22,1.9961995910087105,18,0.6958533358026067,-0.5738030381713878,0.8720573339284405,-1.4458603720998284,-51.043632116608094,77.57535386966339
Bridger/Gallatin/Madison (Big Sky),Early season,mean_swe_in,Average base (snow water equivalent),in,60,3.7313065735564086,20,3.518174579448421,22,4.0895142750868905,18,3.530310487361362,-0.21313199410798767,0.35820770153048187,-0.5713396956384695,-5.711993638326154,9.600060849169637
Bridger/Gallatin/Madison (Big Sky),Early season,mean_depth_in,Average base (snow depth),in,28,15.163987897790403,9,14.00861729131525,12,16.792374530283777,7,13.857944450412672,-1.1553706064751523,1.628386632493374,-2.7837572389685263,-7.619173889234674,10.73851181805976
Bridger/Gallatin/Madison (Big Sky),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,60,0.415724790655473,20,0.299628485538714,22,0.43744047074418085,18,0.5181792984545625,-0.116096305116759,0.021715680088707834,-0.13781198520546684,-27.9262405625871,5.223571116475574
Bridger/Gallatin/Madison (Big Sky),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,60,3.342916573336054,20,2.527251683934487,22,3.801190027890311,18,3.6890988948825925,-0.815664889401567,0.45827345455425705,-1.273938343955824,-24.399797946126323,13.708791245631488
Bridger/Gallatin/Madison (Big Sky),Holidays,new_snow_in_total,Total new snow in the window,in,60,21.19634657089596,20,17.040409103949234,22,23.30972189098175,18,23.23104058739859,-4.155937466946728,2.1133753200857868,-6.269312787032515,-19.60685749804221,9.970469736457302
Bridger/Gallatin/Madison (Big Sky),Holidays,days_with_base_per_window,Days with a skiable base,days,60,3.9664546008447554,20,2.485348406678158,22,5.5101575283748785,18,3.725380127381936,-1.4811061941665975,1.543702927530123,-3.0248091216967206,-37.34080793087003,38.9189612103805
Bridger/Gallatin/Madison (Big Sky),Holidays,mean_swe_in,Average base (snow water equivalent),in,60,7.1655507485536845,20,6.3990743132258805,22,7.906593430615154,18,7.111472398620563,-0.766476435327804,0.7410426820614697,-1.5075191173892737,-10.696685603441043,10.341740754694172
Bridger/Gallatin/Madison (Big Sky),Holidays,mean_depth_in,Average base (snow depth),in,28,28.57570942170554,9,25.312033588825745,12,30.697488067987695,7,29.134529241781582,-3.2636758328797946,2.1217786462821557,-5.38545447916195,-11.421154186292123,7.425112759127145
Bridger/Gallatin/Madison (Big Sky),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,60,0.9622671514257509,20,0.7821352159555098,22,1.0327655219672123,18,1.0762490712864552,-0.1801319354702411,0.07049837054146135,-0.25063030601170244,-18.71953492367968,7.326278407925166
Bridger/Gallatin/Madison (Big Sky),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,60,8.592993690091681,20,7.718180876977979,22,9.237722925099318,18,8.77700552854202,-0.8748128131137021,0.6447292350076363,-1.5195420481213384,-10.180535965276245,7.5029641386918975
Bridger/Gallatin/Madison (Big Sky),Midwinter,new_snow_in_total,Total new snow in the window,in,60,52.97959960032002,20,49.043709833758854,22,55.663179487436906,18,54.0728794789118,-3.935889766561168,2.6835798871168848,-6.619469653678053,-7.429066652548641,5.065307981490812
Bridger/Gallatin/Madison (Big Sky),Midwinter,days_with_base_per_window,Days with a skiable base,days,60,29.91927209937896,20,25.117276181151816,22,34.71317131082549,18,29.395612972307806,-4.801995918227146,4.793899211446526,-9.595895129673671,-16.049842062590894,16.02278021846004
Bridger/Gallatin/Madison (Big Sky),Midwinter,mean_swe_in,Average base (snow water equivalent),in,60,11.225065620990588,20,10.096945800815941,22,12.240572004489247,18,11.23735761913072,-1.1281198201746463,1.0155063834986588,-2.143626203673305,-10.05000646112118,9.046774582766695
Bridger/Gallatin/Madison (Big Sky),Midwinter,mean_depth_in,Average base (snow depth),in,28,40.81109982379173,9,37.39422892937924,12,43.785713662894636,7,40.10488153528849,-3.41687089441249,2.9746138391029078,-6.391484733515398,-8.37240581401962,7.288737260074504
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,60,1.3122454476159815,20,1.1197789451389208,22,1.5226171430890054,18,1.2689761559012414,-0.19246650247706065,0.21037169547302392,-0.4028381979500846,-14.66695905302805,16.031428865325168
Bridger/Gallatin/Madison (Big Sky),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,60,8.5730284734989,20,7.882770514991902,22,9.54855962336781,18,8.147665910889117,-0.6902579585069972,0.9755311498689103,-1.6657891083759075,-8.0515066599946,11.379072784891475
Bridger/Gallatin/Madison (Big Sky),Spring,new_snow_in_total,Total new snow in the window,in,60,51.32980844845871,20,47.62545443236319,22,55.81961596286562,18,49.958214837623046,-3.7043540160955146,4.4898075144069125,-8.194161530502427,-7.216769608277676,8.746978900019116
Bridger/Gallatin/Madison (Big Sky),Spring,days_with_base_per_window,Days with a skiable base,days,60,38.63043475992091,20,36.497923337892615,22,40.82590129091444,18,38.316543913182485,-2.132511422028294,2.195466530993528,-4.327977953021822,-5.52028843392872,5.683256076815696
Bridger/Gallatin/Madison (Big Sky),Spring,mean_swe_in,Average base (snow water equivalent),in,60,16.58805622927553,20,14.907404133643832,22,18.067732044884583,18,16.64695478312191,-1.6806520956316984,1.4796758156090526,-3.160327911240751,-10.131700015976493,8.920127802542881
Bridger/Gallatin/Madison (Big Sky),Spring,mean_depth_in,Average base (snow depth),in,28,51.794966078698664,9,47.33513522221853,12,56.54168562146364,7,49.39180082086169,-4.4598308564801314,4.746719542764978,-9.20655039924511,-8.610548850835706,9.164441840839677
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,2.3107069826341986,15,2.1067118991900746,16,2.510842099296229,14,2.3005472958534403,-0.20399508344412398,0.2001351166620302,-0.4041302001061542,-8.828254078826136,8.661207074982602
Central Cascades (Stevens/Snoqualmie),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,9.498973009045509,15,8.366845882482151,16,10.296647237669763,14,9.800338669078528,-1.1321271265633577,0.7976742286242544,-1.929801355187612,-11.918416080193893,8.397478631265292
Central Cascades (Stevens/Snoqualmie),Early season,new_snow_in_total,Total new snow in the window,in,45,56.6681955785014,15,51.33980967250793,16,60.70865320224999,14,57.75951462206745,-5.328385905993464,4.040457623748594,-9.368843529742058,-9.40278025724703,7.130026962216263
Central Cascades (Stevens/Snoqualmie),Early season,days_with_base_per_window,Days with a skiable base,days,45,4.759032906512711,15,4.535424187105272,16,5.364299628447552,14,4.306880280809435,-0.22360871940743898,0.6052667219348411,-0.8288754413422801,-4.698616794631356,12.718271418265187
Central Cascades (Stevens/Snoqualmie),Early season,mean_swe_in,Average base (snow water equivalent),in,45,3.8024167549503898,15,3.388924092576665,16,4.3095385370956265,14,3.6658768564705433,-0.41349266237372495,0.5071217821452367,-0.9206144445189617,-10.874469818054434,13.336827991960948
Central Cascades (Stevens/Snoqualmie),Early season,mean_depth_in,Average base (snow depth),in,27,10.345773144538828,9,8.081982839733847,11,11.959106057719104,7,10.721123244290514,-2.2637903048049814,1.613332913180276,-3.8771232179852575,-21.881306241476572,15.594126129006588
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,1.4876355572170246,15,1.311410319217633,16,1.7735217976852504,14,1.3497211802526876,-0.1762252379993916,0.28588624046822586,-0.46211147846761746,-11.84599528725051,19.21749174932629
Central Cascades (Stevens/Snoqualmie),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,5.535957657306166,15,4.863839360626231,16,6.2255812722977275,14,5.467943129472881,-0.6721182966799351,0.6896236149915618,-1.3617419116714968,-12.140958047121197,12.457169250227562
Central Cascades (Stevens/Snoqualmie),Holidays,new_snow_in_total,Total new snow in the window,in,45,34.37796851532456,15,31.05465875900393,16,38.2028295599914,14,33.5673877746203,-3.3233097563206293,3.8248610446668394,-7.148170800987469,-9.666975391053743,11.125907695685518
Central Cascades (Stevens/Snoqualmie),Holidays,days_with_base_per_window,Days with a skiable base,days,45,11.496610340430916,15,9.923667549007757,16,12.654556684978747,14,11.858538937472494,-1.5729427914231593,1.157946344547831,-2.7308891359709904,-13.681796154223683,10.072067420390878
Central Cascades (Stevens/Snoqualmie),Holidays,mean_swe_in,Average base (snow water equivalent),in,45,11.469137765800413,15,10.40637439236875,16,12.122219329937359,14,11.861433878320678,-1.0627633734316628,0.6530815641369454,-1.7158449375686082,-9.266288322045405,5.694251629659171
Central Cascades (Stevens/Snoqualmie),Holidays,mean_depth_in,Average base (snow depth),in,27,32.95254304290461,9,28.159593529274435,11,35.18900970492411,7,35.60045909154134,-4.792949513630173,2.2364666620195024,-7.029416175649676,-14.545006457892173,6.786931919359292
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,3.6956531267057704,15,2.64696448803033,16,4.39809182622189,14,4.0164610115538935,-1.0486886386754404,0.7024386995161196,-1.75112733819156,-28.376273495402963,19.007159910114698
Central Cascades (Stevens/Snoqualmie),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,13.01724847444356,15,11.486889864129413,16,14.51566230502334,14,12.944445464831828,-1.5303586103141473,1.4984138305797803,-3.0287724408939276,-11.756390863389157,11.510987391241542
Central Cascades (Stevens/Snoqualmie),Midwinter,new_snow_in_total,Total new snow in the window,in,45,85.19226432654129,15,70.88816940453425,16,96.20328372894593,14,87.93405814022928,-14.304094922007039,11.011019402404642,-25.31511432441168,-16.79036827472921,12.92490520054672
Central Cascades (Stevens/Snoqualmie),Midwinter,days_with_base_per_window,Days with a skiable base,days,45,44.703373279022756,15,40.53383442781606,16,47.58614951242099,14,45.87613492428907,-4.1695388512066955,2.882776233398232,-7.052315084604928,-9.327123537595023,6.448677184616372
Central Cascades (Stevens/Snoqualmie),Midwinter,mean_swe_in,Average base (snow water equivalent),in,45,20.40859861106521,15,17.890006397674618,16,22.300635069915053,14,20.94476288672673,-2.5185922133905905,1.8920364588498444,-4.410628672240435,-12.340838591558418,9.270780884602303
Central Cascades (Stevens/Snoqualmie),Midwinter,mean_depth_in,Average base (snow depth),in,27,49.88507738959355,9,41.09535793608466,11,57.02084257923398,7,49.9727999603843,-8.789719453508887,7.135765189640431,-15.925484643149318,-17.619937491251637,14.304408378303954
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,1.742516776625589,15,1.2086531962223215,16,1.9917429358775607,14,2.0296835736268375,-0.5338635804032674,0.24922615925197178,-0.7830897396552392,-30.637500170133375,14.302654791915527
Central Cascades (Stevens/Snoqualmie),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,8.674658120825233,15,6.447609176988597,16,10.7657028387077,14,8.671016597355957,-2.2270489438366363,2.0910447178824665,-4.318093661719103,-25.673045701826158,24.105211856851163
Central Cascades (Stevens/Snoqualmie),Spring,new_snow_in_total,Total new snow in the window,in,45,51.32655806570553,15,38.884508899637645,16,62.018378811312346,14,52.438101320084755,-12.442049166067882,10.691820745606819,-23.1338699116747,-24.240957576271203,20.830971622760522
