region,window,metric,phase,strength,n_winters,mean,all_winters,diff,pct_change
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,La Nina,strong,5,1.7661705179649672,1.6611078100987762,0.10506270786619099,6.324857858560278
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,La Nina,weak,7,1.2066502320209818,1.6611078100987762,-0.4544575780777944,-27.358704553364934
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,Neutral,neutral,16,1.7641849300038293,1.6611078100987762,0.10307711990505308,6.20532389760564
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.4616480278210419,0.9984409641117813,-0.5367929362907393,-53.763112250534846
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,El Nino,strong,3,0.07157565328990885,0.9984409641117813,-0.9268653108218724,-92.83125834549638
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.6374563130432738,0.9984409641117813,-0.3609846510685075,-36.154831787139415
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,El Nino,weak,6,1.2079768697186724,0.9984409641117813,0.20953590560689106,20.98630896953386
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.7734492672827402,0.9984409641117813,-0.22499169682904108,-22.534301467608046
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,La Nina,strong,5,1.7673939577498878,0.9984409641117813,0.7689529936381065,77.01536908816351
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,La Nina,weak,7,1.5540038257402649,0.9984409641117813,0.5555628616284836,55.64303565235982
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.8597588297730479,0.9984409641117813,-0.13868213433873344,-13.889868236937359
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,El Nino,moderate,4,2.765403769489937,2.2101276537589665,0.5552761157309707,25.1241648773799
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,El Nino,strong,3,2.7660347818331767,2.2101276537589665,0.5559071280742103,25.152715822940277
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.0283101849685945,2.2101276537589665,-1.181817468790372,-53.47281487475833
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,El Nino,weak,6,2.7783165182652394,2.2101276537589665,0.5681888645062729,25.708418404697216
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,La Nina,moderate,4,2.097181073145422,2.2101276537589665,-0.11294658061354435,-5.110409818249446
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,La Nina,strong,5,2.6994664772929653,2.2101276537589665,0.4893388235339988,22.140749322860852
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,La Nina,weak,7,1.89598459410149,2.2101276537589665,-0.3141430596574766,-14.213797068381309
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,Neutral,neutral,15,1.9735667867305307,2.2101276537589665,-0.23656086702843582,-10.7034933763258
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,El Nino,moderate,4,2.230346356479846,1.737176674006798,0.49316968247304804,28.389149466044362
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,El Nino,strong,3,1.2210050502473606,1.737176674006798,-0.5161716237594374,-29.71324859945808
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,El Nino,very strong,3,2.3431470086091024,1.737176674006798,0.6059703346023044,34.882481653672784
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,El Nino,weak,6,1.8927477322330202,1.737176674006798,0.1555710582262222,8.955396451841455
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,La Nina,moderate,4,1.4433623163532854,1.737176674006798,-0.2938143576535126,-16.913326206241866
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,La Nina,strong,5,1.5582924070703006,1.737176674006798,-0.1788842669364974,-10.297413591439772
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,La Nina,weak,7,2.1662412786765457,1.737176674006798,0.4290646046697477,24.698961889702918
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,Neutral,neutral,16,1.4803470065586843,1.737176674006798,-0.25682966744811364,-14.784314761476505
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,El Nino,moderate,4,0.5199329446066732,0.6544615486031679,-0.1345286039964947,-20.55561618304729
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,El Nino,strong,3,1.2141764190039577,0.6544615486031679,0.5597148704007898,85.52295724560167
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,El Nino,very strong,3,0.738993339511348,0.6544615486031679,0.0845317909081802,12.916234893951875
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,El Nino,weak,6,1.026783328022392,0.6544615486031679,0.37232177941922406,56.889786758882764
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,La Nina,moderate,4,0.45199025536406456,0.6544615486031679,-0.2024712932391033,-30.937080057834166
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,La Nina,strong,5,0.6923344099826446,0.6544615486031679,0.03787286137947676,5.786873416827875
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,La Nina,weak,7,0.37644970733315347,0.6544615486031679,-0.2780118412700144,-42.47947673371818
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,Neutral,neutral,15,0.5836647159693585,0.6544615486031679,-0.07079683263380931,-10.817569463769507
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.08630802842219834,0.3861555456578659,-0.2998475172356676,-77.64941371613311
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,El Nino,strong,3,0.1765963134623377,0.3861555456578659,-0.20955923219552822,-54.26808822297682
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.15238820158785765,0.3861555456578659,-0.23376734407000826,-60.53709358796216
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,El Nino,weak,6,0.49404800280475536,0.3861555456578659,0.10789245714688944,27.94015477961884
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.22279789573985176,0.3861555456578659,-0.16335764991801416,-42.30358770057627
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,La Nina,strong,5,0.1538456189841563,0.3861555456578659,-0.23230992667370962,-60.159676401368166
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,La Nina,weak,7,0.6649813258096334,0.3861555456578659,0.2788257801517675,72.20556153783878
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.5025032007802779,0.3861555456578659,0.11634765512241196,30.129738244260793
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,El Nino,moderate,4,0.9902611734674132,0.8534638642253362,0.136797309242077,16.028482865673976
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,El Nino,strong,3,1.0665079773847175,0.8534638642253362,0.21304411315938132,24.96228863219126
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,El Nino,very strong,3,0.579662729168155,0.8534638642253362,-0.2738011350571812,-32.08116319086366
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,El Nino,weak,6,1.2516747191006676,0.8534638642253362,0.3982108548753315,46.65819744304882
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,La Nina,moderate,4,0.6457227600385693,0.8534638642253362,-0.20774110418676683,-24.340937313769842
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,La Nina,strong,5,1.2760493952478142,0.8534638642253362,0.4225855310224781,49.514167937976666
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,La Nina,weak,7,0.3471506063137276,0.8534638642253362,-0.5063132579116085,-59.32451028505748
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,Neutral,neutral,15,0.8206669486579392,0.8534638642253362,-0.032796915567396945,-3.8428007256248313
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,El Nino,moderate,4,1.1587434829051908,0.9792057337310345,0.17953774917415632,18.335038591948365
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,El Nino,strong,3,1.568649337105789,0.9792057337310345,0.5894436033747545,60.196093943283756
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,El Nino,very strong,3,1.1360193005012567,0.9792057337310345,0.15681356677022218,16.01436361822768
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,El Nino,weak,6,1.1361868799789787,0.9792057337310345,0.15698114624794424,16.031477435268307
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,La Nina,moderate,4,1.2098780990294224,0.9792057337310345,0.23067236529838797,23.55708890913709
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,La Nina,strong,5,0.7663935832786867,0.9792057337310345,-0.2128121504523478,-21.733139739845768
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,La Nina,weak,7,0.558715241542287,0.9792057337310345,-0.42049049218874746,-42.941996528815935
Sangre de Cristo (Taos/Santa Fe),Spring,big_storm_days_per_window,Neutral,neutral,15,0.9249387571823805,0.9792057337310345,-0.05426697654865398,-5.541938193303093
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,El Nino,moderate,4,0.694296271947944,1.2282913631048276,-0.5339950911568836,-43.47462720954672
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,El Nino,strong,3,0.44348568647543324,1.2282913631048276,-0.7848056766293943,-63.89409713389115
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,El Nino,very strong,3,1.4352340293191308,1.2282913631048276,0.20694266621430324,16.84801118288429
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,El Nino,weak,5,1.0953905066290122,1.2282913631048276,-0.1329008564758154,-10.819978098671454
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,La Nina,moderate,4,1.5482901351241571,1.2282913631048276,0.3199987720193296,26.052350576694526
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,La Nina,strong,5,0.8523039102884683,1.2282913631048276,-0.37598745281635926,-30.61060788264054
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,La Nina,weak,7,1.5364643990064322,1.2282913631048276,0.3081730359016046,25.08957118469161
Sawtooth & Smoky (Sun Valley),Early season,big_storm_days_per_window,Neutral,neutral,15,1.4267450033011706,1.2282913631048276,0.19845364019634304,16.15688639987662
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.5675318864914581,0.7668733739254512,-0.19934148743399305,-25.994055108943098
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,El Nino,strong,3,0.09190470224672177,0.7668733739254512,-0.6749686716787294,-88.01566133711458
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,El Nino,very strong,3,1.4176472060845233,0.7668733739254512,0.6507738321590721,84.86066334887965
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,El Nino,weak,5,0.3113661989476322,0.7668733739254512,-0.455507174977819,-59.39796457480078
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.38826645948400146,0.7668733739254512,-0.3786069144414497,-49.370199476798454
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,La Nina,strong,5,0.8047593584491342,0.7668733739254512,0.03788598452368297,4.940318155754084
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,La Nina,weak,7,1.1224015327266075,0.7668733739254512,0.3555281588011563,46.36073840734464
Sawtooth & Smoky (Sun Valley),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.899125838373673,0.7668733739254512,0.1322524644482218,17.245671703432784
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,El Nino,moderate,4,1.7861114461858754,1.4470203538521604,0.3390910923337149,23.433747246955402
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,El Nino,strong,3,0.6707985739250168,1.4470203538521604,-0.7762217799271436,-53.64276859414852
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.6656554274769892,1.4470203538521604,0.2186350736248288,15.109329529663713
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,El Nino,weak,5,0.8671307105485753,1.4470203538521604,-0.5798896433035852,-40.074739913632996
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.4541404370439819,1.4470203538521604,0.007120083191821447,0.4920513504089172
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,La Nina,strong,5,1.9217447965223997,1.4470203538521604,0.4747244426702393,32.807032838650805
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,La Nina,weak,7,0.6818754415587073,1.4470203538521604,-0.7651449122934532,-52.87727365109521
Sawtooth & Smoky (Sun Valley),Midwinter,big_storm_days_per_window,Neutral,neutral,15,1.8583374075872072,1.4470203538521604,0.4113170537350468,28.42510491577165
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,El Nino,moderate,4,0.4632738367153365,0.8136568898917702,-0.3503830531764337,-43.06275255937923
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,El Nino,strong,3,0.8765528558598265,0.8136568898917702,0.06289596596805624,7.730035442386833
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,El Nino,very strong,3,1.5383327206054114,0.8136568898917702,0.7246758307136412,89.06405632600678
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,El Nino,weak,5,0.6487186157833151,0.8136568898917702,-0.16493827410845507,-20.271231787933928
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,La Nina,moderate,4,0.8929032893547988,0.8136568898917702,0.07924639946302858,9.739535232543739
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,La Nina,strong,5,0.5049349499227525,0.8136568898917702,-0.30872193996901776,-37.94252144906962
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,La Nina,weak,7,1.1635754081637288,0.8136568898917702,0.34991851827195863,43.00566032428037
Sawtooth & Smoky (Sun Valley),Spring,big_storm_days_per_window,Neutral,neutral,15,0.7230370677112492,0.8136568898917702,-0.090619822180521,-11.137350805518889
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,El Nino,moderate,4,1.6565243632099358,2.0142845919350476,-0.3577602287251118,-17.761156003354273
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,El Nino,strong,3,1.249998225953554,2.0142845919350476,-0.7642863659814936,-37.943315906878496
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,El Nino,very strong,3,1.7349574308332398,2.0142845919350476,-0.2793271611018078,-13.867313597105396
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,El Nino,weak,5,1.5837297828376184,2.0142845919350476,-0.43055480909742916,-21.375073354645053
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,La Nina,moderate,4,2.358932540833349,2.0142845919350476,0.3446479488983014,17.110191393918726
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,La Nina,strong,5,3.1585681877750718,2.0142845919350476,1.1442835958400241,56.80843712063317
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,La Nina,weak,7,0.9935011961663783,2.0142845919350476,-1.0207833957686692,-50.67721809796702
Selkirk & Cabinet (Schweitzer/Silver),Early season,big_storm_days_per_window,Neutral,neutral,15,2.4649598944167033,2.0142845919350476,0.45067530248165566,22.373963653701427
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.8013495489040068,1.1070346333252805,-0.30568508442127373,-27.6129648720262
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,El Nino,strong,3,0.38890792454266837,1.1070346333252805,-0.7181267087826122,-64.86939858652143
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,El Nino,very strong,3,1.3993907483848143,1.1070346333252805,0.29235611505953374,26.408940267872413
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,El Nino,weak,5,1.100490942961222,1.1070346333252805,-0.006543690364058552,-0.5911007810480864
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,La Nina,moderate,4,1.516255965027964,1.1070346333252805,0.4092213317026834,36.96554013612704
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,La Nina,strong,5,1.4949736516398695,1.1070346333252805,0.387939018314589,35.04307874716695
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,La Nina,weak,7,1.2754573676785574,1.1070346333252805,0.16842273435327693,15.213863169517404
Selkirk & Cabinet (Schweitzer/Silver),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.9588500341131492,1.1070346333252805,-0.14818459921213134,-13.385723874511356
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,El Nino,moderate,4,1.6280044971726197,2.534860180046602,-0.9068556828739824,-35.77537293821509
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,El Nino,strong,3,1.6245787284654656,2.534860180046602,-0.9102814515811366,-35.91051919733109
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.9315301424346132,2.534860180046602,-0.603330037611989,-23.801314264240684
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,El Nino,weak,5,1.9230905034746173,2.534860180046602,-0.6117696765719849,-24.134257241783562
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,La Nina,moderate,4,2.7445734769704226,2.534860180046602,0.20971329692382046,8.273170195918459
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,La Nina,strong,5,4.004069277639216,2.534860180046602,1.4692090975926138,57.96016321364136
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,La Nina,weak,7,2.89278369302887,2.534860180046602,0.35792351298226777,14.120049531713718
Selkirk & Cabinet (Schweitzer/Silver),Midwinter,big_storm_days_per_window,Neutral,neutral,15,2.570643001073335,2.534860180046602,0.035782821026733025,1.411628984841096
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,El Nino,moderate,4,1.7512732472991548,1.1184448879221913,0.6328283593769635,56.58109453677332
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,El Nino,strong,3,0.4115149942944258,1.1184448879221913,-0.7069298936277655,-63.20650228381621
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,El Nino,very strong,3,0.7443849724908675,1.1184448879221913,-0.3740599154313238,-33.44464438710427
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,El Nino,weak,5,0.6520571948658175,1.1184448879221913,-0.46638769305637384,-41.699657988764464
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,La Nina,moderate,4,1.3085165219897454,1.1184448879221913,0.19007163406755412,16.9942780480371
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,La Nina,strong,5,0.8958346742244915,1.1184448879221913,-0.22261021369769984,-19.903547872730456
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,La Nina,weak,7,0.7518671177158774,1.1184448879221913,-0.3665777702063139,-32.77566683570162
Selkirk & Cabinet (Schweitzer/Silver),Spring,big_storm_days_per_window,Neutral,neutral,15,1.515938446496442,1.1184448879221913,0.3974935585742507,35.53984312206037
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,El Nino,moderate,4,1.0244601708911083,1.4447271816377272,-0.4202670107466189,-29.089714382628884
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,El Nino,strong,3,1.2982963722735825,1.4447271816377272,-0.14643080936414465,-10.135533630519243
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,El Nino,very strong,3,1.183373473310948,1.4447271816377272,-0.2613537083267792,-18.09017727696598
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,El Nino,weak,5,1.2638274800758895,1.4447271816377272,-0.18089970156183766,-12.521374544692357
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,La Nina,moderate,4,1.4392795683601733,1.4447271816377272,-0.005447613277553831,-0.37706864983176097
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,La Nina,strong,5,1.3461372001219547,1.4447271816377272,-0.09858998151577247,-6.824124496917952
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,La Nina,weak,7,1.8108302898834998,1.4447271816377272,0.36610310824577263,25.34063959610437
Snowy Range & Sierra Madre,Early season,big_storm_days_per_window,Neutral,neutral,15,1.5621230954268677,1.4447271816377272,0.1173959137891405,8.125818859174625
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,El Nino,moderate,4,0.4336459156783906,0.8546713421424997,-0.4210254264641091,-49.261675886859365
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,El Nino,strong,3,0.14050633257577624,0.8546713421424997,-0.7141650095667235,-83.56019142708665
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,El Nino,very strong,3,0.3011898892562192,0.8546713421424997,-0.5534814528862806,-64.75956611564945
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,El Nino,weak,5,0.7023033426573344,0.8546713421424997,-0.15236799948516533,-17.82767152379387
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,La Nina,moderate,4,0.5947070001584369,0.8546713421424997,-0.2599643419840628,-30.41687829761336
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,La Nina,strong,5,0.9777477182159648,0.8546713421424997,0.12307637607346511,14.400433243138334
Snowy Range & Sierra Madre,Holidays,big_storm_days_per_window,La Nina,weak,7,1.5071233521361618,0.8546713421424997,0.652452009993662,76.33952114950854
